Time (min),Force (N),Position (mm)
1.28,302,3.2300
1.28,302,3.2300
1.28,302,3.2301
1.28,302,3.2301
1.28,302,3.2301
1.28,302,3.2302
1.28,302,3.2302
1.28,302,3.2303
1.28,302,3.2303
1.28,302,3.2304
1.28,302,3.2304
1.28,302,3.2305
1.28,302,3.2305
1.28,302,3.2305
1.28,302,3.2306
1.28,302,3.2306
1.28,302,3.2306
1.28,302,3.2307
1.28,302,3.2307
1.28,302,3.2308
1.28,302,3.2308
1.28,302,3.2309
1.28,302,3.2309
1.28,302,3.2310
1.28,302,3.2310
1.28,302,3.2311
1.28,302,3.2311
1.28,302,3.2311
1.28,302,3.2311
1.28,302,3.2312
1.28,302,3.2312
1.28,302,3.2313
1.28,302,3.2313
1.28,302,3.2314
1.28,302,3.2314
1.28,302,3.2315
1.28,302,3.2315
1.28,302,3.2315
1.28,302,3.2316
1.28,302,3.2316
1.28,302,3.2317
1.28,302,3.2317
1.28,302,3.2318
1.28,302,3.2318
1.28,302,3.2318
1.28,302,3.2319
1.28,302,3.2319
1.28,302,3.2320
1.28,302,3.2320
1.28,302,3.2320
1.28,302,3.2321
1.28,302,3.2321
1.28,302,3.2322
1.28,302,3.2322
1.28,302,3.2322
1.28,302,3.2323
1.28,302,3.2323
1.28,302,3.2324
1.28,302,3.2324
1.28,302,3.2324
1.28,302,3.2325
1.28,302,3.2325
1.28,302,3.2325
1.28,302,3.2326
1.28,302,3.2326
1.28,302,3.2327
1.28,302,3.2327
1.28,302,3.2328
1.28,302,3.2328
1.28,302,3.2329
1.28,302,3.2329
1.28,302,3.2329
1.28,302,3.2330
1.28,302,3.2330
1.28,302,3.2331
1.28,302,3.2331
1.28,302,3.2331
1.28,302,3.2332
1.28,302,3.2332
1.28,302,3.2332
1.28,302,3.2333
1.28,302,3.2333
1.28,302,3.2334
1.28,302,3.2334
1.28,302,3.2335
1.28,302,3.2335
1.28,302,3.2335
1.28,302,3.2336
1.28,302,3.2336
1.28,302,3.2337
1.28,302,3.2337
1.28,302,3.2338
1.28,302,3.2338
1.28,302,3.2338
1.28,302,3.2339
1.28,302,3.2339
1.28,302,3.2340
1.28,302,3.2340
1.28,302,3.2341
1.28,302,3.2341
1.28,302,3.2341
1.28,302,3.2342
1.28,302,3.2342
1.28,302,3.2342
1.28,302,3.2343
1.28,302,3.2343
1.28,302,3.2344
1.28,302,3.2344
1.28,302,3.2345
1.28,302,3.2345
1.28,302,3.2345
1.28,302,3.2346
1.28,302,3.2346
1.28,302,3.2347
1.28,302,3.2347
1.28,302,3.2348
1.28,302,3.2348
1.28,302,3.2348
1.28,302,3.2349
1.28,302,3.2349
1.28,302,3.2349
1.28,302,3.2350
1.28,302,3.2351
1.28,302,3.2351
1.28,302,3.2351
1.28,302,3.2352
1.28,302,3.2352
1.28,302,3.2352
1.28,302,3.2353
1.28,302,3.2353
1.28,302,3.2354
1.28,302,3.2354
1.28,302,3.2355
1.28,302,3.2355
1.28,302,3.2355
1.28,302,3.2356
1.28,302,3.2356
1.28,302,3.2357
1.28,302,3.2357
1.28,302,3.2357
1.28,302,3.2358
1.28,302,3.2359
1.28,302,3.2359
1.28,302,3.2359
1.28,302,3.2360
1.28,302,3.2360
1.28,302,3.2361
1.28,302,3.2361
1.28,302,3.2361
1.28,302,3.2362
1.28,302,3.2362
1.28,302,3.2362
1.28,302,3.2363
1.28,302,3.2363
1.28,302,3.2364
1.28,302,3.2364
1.28,302,3.2364
1.28,302,3.2365
1.28,302,3.2365
1.28,302,3.2366
1.28,302,3.2366
1.28,302,3.2367
1.28,302,3.2367
1.28,302,3.2367
1.28,302,3.2368
1.28,302,3.2368
1.28,302,3.2369
1.28,302,3.2369
1.28,302,3.2369
1.28,302,3.2370
1.28,302,3.2370
1.28,302,3.2371
1.28,302,3.2371
1.28,302,3.2372
1.28,302,3.2372
1.28,302,3.2372
1.28,302,3.2373
1.28,302,3.2373
1.28,302,3.2374
1.28,302,3.2374
1.28,302,3.2375
1.28,302,3.2375
1.28,302,3.2376
1.28,302,3.2376
1.28,302,3.2376
1.28,302,3.2377
1.28,302,3.2377
1.28,302,3.2377
1.28,302,3.2378
1.28,302,3.2378
1.28,302,3.2379
1.28,302,3.2379
1.28,302,3.2379
1.28,302,3.2380
1.28,302,3.2380
1.28,302,3.2381
1.28,302,3.2381
1.28,302,3.2382
1.28,302,3.2382
1.28,302,3.2382
1.28,302,3.2383
1.28,302,3.2383
1.28,302,3.2384
1.28,302,3.2384
1.28,302,3.2384
1.28,302,3.2385
1.28,302,3.2385
1.28,302,3.2385
1.28,302,3.2386
1.28,302,3.2386
1.28,302,3.2387
1.28,302,3.2387
1.28,302,3.2388
1.28,303,3.2388
1.28,302,3.2389
1.28,302,3.2389
1.28,302,3.2389
1.28,302,3.2390
1.28,302,3.2390
1.28,302,3.2391
1.28,302,3.2391
1.28,302,3.2392
1.28,302,3.2392
1.28,302,3.2392
1.28,302,3.2393
1.28,302,3.2393
1.28,302,3.2393
1.28,302,3.2394
1.28,302,3.2395
1.28,302,3.2395
1.28,302,3.2395
1.28,302,3.2396
1.28,302,3.2396
1.28,302,3.2396
1.28,302,3.2397
1.28,302,3.2397
1.28,302,3.2398
1.28,302,3.2398
1.28,302,3.2399
1.28,302,3.2399
1.28,302,3.2399
1.28,302,3.2400
1.28,302,3.2400
1.28,302,3.2401
1.28,302,3.2401
1.28,302,3.2401
1.28,302,3.2402
1.28,302,3.2402
1.28,302,3.2403
1.28,302,3.2403
1.28,302,3.2404
1.28,302,3.2404
1.28,302,3.2404
1.28,302,3.2405
1.28,302,3.2405
1.28,302,3.2406
1.28,302,3.2406
1.28,302,3.2407
1.28,302,3.2407
1.28,302,3.2408
1.28,302,3.2408
1.28,302,3.2408
1.28,302,3.2409
1.28,302,3.2409
1.28,302,3.2410
1.28,302,3.2410
1.28,302,3.2410
1.28,302,3.2411
1.28,302,3.2411
1.28,302,3.2412
1.28,302,3.2412
1.28,302,3.2413
1.28,302,3.2413
1.28,302,3.2413
1.28,302,3.2414
1.28,302,3.2414
1.28,302,3.2415
1.28,302,3.2415
1.28,302,3.2416
1.28,302,3.2416
1.28,302,3.2416
1.28,302,3.2416
1.28,302,3.2417
1.28,302,3.2417
1.28,302,3.2418
1.28,302,3.2419
1.28,302,3.2419
1.28,302,3.2419
1.28,302,3.2420
1.28,302,3.2420
1.28,302,3.2420
1.28,302,3.2421
1.28,302,3.2421
1.28,302,3.2422
1.28,302,3.2422
1.28,302,3.2423
1.28,302,3.2423
1.28,302,3.2424
1.28,302,3.2424
1.28,302,3.2424
1.28,302,3.2425
1.28,302,3.2425
1.28,302,3.2426
1.28,302,3.2426
1.28,302,3.2427
1.28,302,3.2427
1.28,302,3.2427
1.28,302,3.2428
1.28,302,3.2428
1.28,302,3.2429
1.28,302,3.2429
1.28,302,3.2429
1.28,302,3.2430
1.28,302,3.2430
1.28,302,3.2431
1.28,302,3.2431
1.28,302,3.2432
1.28,302,3.2432
1.28,302,3.2433
1.28,302,3.2433
1.28,302,3.2433
1.28,302,3.2434
1.28,302,3.2434
1.28,302,3.2434
1.28,302,3.2435
1.28,302,3.2436
1.28,302,3.2436
1.28,302,3.2436
1.28,302,3.2437
1.28,302,3.2437
1.28,302,3.2437
1.28,302,3.2438
1.28,302,3.2438
1.28,302,3.2439
1.28,302,3.2439
1.28,302,3.2440
1.28,302,3.2440
1.28,302,3.2440
1.28,302,3.2441
1.28,302,3.2441
1.28,302,3.2442
1.28,302,3.2442
1.28,302,3.2443
1.28,302,3.2443
1.28,302,3.2443
1.28,302,3.2444
1.28,302,3.2444
1.28,302,3.2444
1.28,302,3.2445
1.28,302,3.2445
1.28,302,3.2446
1.28,302,3.2446
1.28,302,3.2447
1.28,302,3.2447
1.28,302,3.2447
1.28,302,3.2448
1.28,302,3.2448
1.28,302,3.2449
1.28,302,3.2449
1.28,302,3.2450
1.28,302,3.2450
1.28,302,3.2451
1.28,302,3.2451
1.28,302,3.2452
1.28,302,3.2452
1.28,302,3.2453
1.28,302,3.2453
1.28,302,3.2453
1.28,302,3.2454
1.28,302,3.2454
1.28,302,3.2455
1.28,302,3.2455
1.28,302,3.2455
1.28,302,3.2456
1.28,302,3.2456
1.28,302,3.2457
1.28,302,3.2457
1.28,302,3.2457
1.28,302,3.2458
1.28,302,3.2458
1.28,302,3.2459
1.28,302,3.2459
1.28,302,3.2460
1.28,302,3.2460
1.28,302,3.2460
1.28,302,3.2461
1.28,302,3.2461
1.28,302,3.2461
1.28,302,3.2462
1.28,302,3.2462
1.28,302,3.2463
1.28,302,3.2463
1.28,302,3.2464
1.28,302,3.2464
1.28,302,3.2465
1.28,302,3.2465
1.28,302,3.2465
1.28,302,3.2466
1.28,302,3.2467
1.28,302,3.2467
1.28,302,3.2467
1.28,302,3.2468
1.28,302,3.2468
1.28,302,3.2468
1.28,302,3.2469
1.28,302,3.2469
1.28,302,3.2470
1.28,302,3.2470
1.28,302,3.2471
1.28,302,3.2471
1.28,302,3.2471
1.28,302,3.2472
1.28,302,3.2472
1.28,302,3.2473
1.28,302,3.2473
1.28,302,3.2474
1.28,302,3.2474
1.28,302,3.2475
1.28,302,3.2475
1.28,302,3.2475
1.28,302,3.2476
1.28,302,3.2476
1.28,302,3.2476
1.28,302,3.2477
1.28,302,3.2477
1.28,302,3.2478
1.28,302,3.2478
1.28,302,3.2479
1.28,302,3.2479
1.28,302,3.2479
1.28,302,3.2480
1.28,302,3.2480
1.28,302,3.2481
1.28,302,3.2481
1.28,302,3.2482
1.28,302,3.2482
1.28,302,3.2482
1.28,302,3.2483
1.28,302,3.2483
1.28,302,3.2484
1.28,302,3.2484
1.28,302,3.2485
1.28,302,3.2485
1.28,302,3.2485
1.28,302,3.2486
1.28,302,3.2486
1.28,302,3.2487
1.28,302,3.2487
1.28,302,3.2488
1.28,302,3.2488
1.28,302,3.2489
1.28,302,3.2489
1.28,302,3.2489
1.28,303,3.2489
1.28,303,3.2490
1.28,302,3.2491
1.28,302,3.2491
1.28,302,3.2491
1.28,302,3.2492
1.28,302,3.2492
1.28,302,3.2492
1.28,302,3.2493
1.28,302,3.2493
1.28,302,3.2494
1.28,302,3.2494
1.28,302,3.2495
1.28,302,3.2495
1.28,302,3.2496
1.28,302,3.2496
1.28,302,3.2496
1.28,302,3.2497
1.28,302,3.2497
1.28,302,3.2498
1.28,302,3.2498
1.28,302,3.2499
1.28,302,3.2499
1.28,302,3.2499
1.28,302,3.2500
1.28,302,3.2500
1.28,302,3.2501
1.28,302,3.2501
1.28,302,3.2502
1.28,302,3.2502
1.28,302,3.2502
1.28,302,3.2503
1.28,302,3.2503
1.28,302,3.2504
1.28,302,3.2504
1.28,302,3.2505
1.28,302,3.2505
1.28,302,3.2506
1.28,302,3.2506
1.28,302,3.2506
1.28,303,3.2507
1.28,303,3.2507
1.28,302,3.2507
1.28,302,3.2508
1.28,302,3.2508
1.28,302,3.2509
1.28,302,3.2509
1.28,302,3.2509
1.28,302,3.2510
1.28,302,3.2510
1.28,302,3.2511
1.28,302,3.2511
1.28,302,3.2512
1.28,302,3.2512
1.28,302,3.2513
1.28,302,3.2513
1.28,302,3.2513
1.28,302,3.2514
1.28,302,3.2514
1.28,302,3.2515
1.28,302,3.2516
1.28,302,3.2516
1.28,302,3.2516
1.28,302,3.2517
1.28,302,3.2517
1.28,302,3.2517
1.28,302,3.2518
1.28,302,3.2518
1.28,302,3.2519
1.28,302,3.2519
1.28,302,3.2520
1.28,302,3.2520
1.28,302,3.2520
1.28,302,3.2521
1.28,302,3.2521
1.28,302,3.2522
1.28,302,3.2522
1.28,302,3.2523
1.28,302,3.2523
1.28,302,3.2523
1.28,302,3.2524
1.28,302,3.2524
1.28,302,3.2525
1.28,302,3.2525
1.28,302,3.2525
1.28,302,3.2526
1.28,302,3.2527
1.28,302,3.2527
1.28,302,3.2527
1.28,302,3.2528
1.28,302,3.2528
1.28,302,3.2529
1.28,302,3.2529
1.28,302,3.2529
1.28,302,3.2530
1.28,302,3.2531
1.28,302,3.2531
1.28,302,3.2531
1.28,302,3.2532
1.28,302,3.2532
1.28,302,3.2533
1.28,302,3.2533
1.28,302,3.2533
1.28,302,3.2534
1.28,302,3.2534
1.28,302,3.2535
1.28,302,3.2535
1.28,302,3.2536
1.28,302,3.2536
1.28,302,3.2536
1.28,302,3.2537
1.28,302,3.2537
1.28,302,3.2538
1.28,302,3.2538
1.28,302,3.2539
1.28,302,3.2539
1.28,302,3.2540
1.28,302,3.2540
1.28,302,3.2540
1.28,302,3.2541
1.28,302,3.2541
1.28,302,3.2542
1.28,302,3.2542
1.28,302,3.2543
1.28,302,3.2543
1.28,302,3.2544
1.28,302,3.2544
1.28,302,3.2545
1.28,302,3.2545
1.28,302,3.2545
1.28,302,3.2545
1.28,302,3.2546
1.28,302,3.2547
1.28,302,3.2547
1.28,302,3.2548
1.29,302,3.2548
1.29,302,3.2548
1.29,302,3.2549
1.29,302,3.2549
1.29,302,3.2550
1.29,302,3.2550
1.29,302,3.2551
1.29,302,3.2551
1.29,302,3.2552
1.29,302,3.2552
1.29,302,3.2553
1.29,302,3.2553
1.29,302,3.2553
1.29,302,3.2554
1.29,302,3.2554
1.29,302,3.2555
1.29,302,3.2555
1.29,302,3.2555
1.29,302,3.2556
1.29,302,3.2556
1.29,302,3.2557
1.29,302,3.2557
1.29,302,3.2557
1.29,302,3.2558
1.29,302,3.2559
1.29,302,3.2559
1.29,302,3.2560
1.29,302,3.2560
1.29,302,3.2560
1.29,302,3.2561
1.29,302,3.2561
1.29,302,3.2562
1.29,302,3.2562
1.29,303,3.2563
1.29,303,3.2563
1.29,302,3.2563
1.29,302,3.2564
1.29,302,3.2564
1.29,302,3.2565
1.29,303,3.2565
1.29,303,3.2566
1.29,303,3.2566
1.29,302,3.2567
1.29,302,3.2567
1.29,302,3.2568
1.29,302,3.2568
1.29,302,3.2568
1.29,302,3.2569
1.29,302,3.2569
1.29,302,3.2570
1.29,302,3.2570
1.29,302,3.2571
1.29,302,3.2571
1.29,302,3.2572
1.29,302,3.2572
1.29,302,3.2572
1.29,302,3.2573
1.29,302,3.2573
1.29,302,3.2574
1.29,302,3.2574
1.29,302,3.2575
1.29,302,3.2575
1.29,302,3.2576
1.29,302,3.2576
1.29,302,3.2576
1.29,302,3.2577
1.29,302,3.2578
1.29,302,3.2578
1.29,302,3.2578
1.29,302,3.2579
1.29,302,3.2580
1.29,302,3.2580
1.29,302,3.2580
1.29,303,3.2581
1.29,303,3.2581
1.29,302,3.2581
1.29,302,3.2582
1.29,302,3.2582
1.29,302,3.2583
1.29,302,3.2583
1.29,302,3.2584
1.29,303,3.2584
1.29,302,3.2585
1.29,302,3.2585
1.29,302,3.2585
1.29,302,3.2586
1.29,302,3.2586
1.29,302,3.2587
1.29,302,3.2587
1.29,302,3.2588
1.29,302,3.2588
1.29,302,3.2589
1.29,302,3.2589
1.29,302,3.2589
1.29,302,3.2590
1.29,302,3.2590
1.29,302,3.2591
1.29,302,3.2591
1.29,302,3.2592
1.29,302,3.2592
1.29,302,3.2593
1.29,302,3.2593
1.29,302,3.2594
1.29,302,3.2594
1.29,302,3.2595
1.29,302,3.2595
1.29,302,3.2595
1.29,302,3.2596
1.29,302,3.2596
1.29,302,3.2596
1.29,302,3.2597
1.29,302,3.2597
1.29,302,3.2598
1.29,302,3.2598
1.29,302,3.2599
1.29,302,3.2600
1.29,302,3.2600
1.29,302,3.2600
1.29,302,3.2601
1.29,302,3.2601
1.29,302,3.2602
1.29,302,3.2602
1.29,302,3.2603
1.29,303,3.2603
1.29,303,3.2603
1.29,302,3.2604
1.29,302,3.2604
1.29,302,3.2605
1.29,302,3.2605
1.29,302,3.2606
1.29,302,3.2606
1.29,302,3.2606
1.29,302,3.2607
1.29,302,3.2607
1.29,302,3.2608
1.29,302,3.2608
1.29,302,3.2608
1.29,302,3.2609
1.29,302,3.2610
1.29,302,3.2610
1.29,302,3.2610
1.29,302,3.2611
1.29,302,3.2611
1.29,302,3.2612
1.29,302,3.2612
1.29,302,3.2613
1.29,302,3.2613
1.29,302,3.2614
1.29,302,3.2614
1.29,302,3.2614
1.29,302,3.2615
1.29,302,3.2615
1.29,302,3.2616
1.29,302,3.2616
1.29,302,3.2616
1.29,302,3.2617
1.29,302,3.2617
1.29,302,3.2618
1.29,303,3.2618
1.29,303,3.2619
1.29,302,3.2619
1.29,302,3.2619
1.29,302,3.2620
1.29,302,3.2620
1.29,303,3.2621
1.29,303,3.2621
1.29,303,3.2622
1.29,302,3.2622
1.29,302,3.2623
1.29,303,3.2623
1.29,302,3.2623
1.29,302,3.2624
1.29,302,3.2624
1.29,302,3.2625
1.29,303,3.2625
1.29,303,3.2626
1.29,302,3.2626
1.29,302,3.2627
1.29,302,3.2627
1.29,302,3.2627
1.29,302,3.2628
1.29,302,3.2628
1.29,302,3.2628
1.29,302,3.2629
1.29,302,3.2629
1.29,302,3.2630
1.29,302,3.2630
1.29,302,3.2631
1.29,302,3.2631
1.29,302,3.2632
1.29,302,3.2632
1.29,302,3.2632
1.29,302,3.2633
1.29,302,3.2633
1.29,302,3.2634
1.29,302,3.2634
1.29,302,3.2634
1.29,302,3.2635
1.29,302,3.2635
1.29,302,3.2636
1.29,302,3.2636
1.29,302,3.2636
1.29,302,3.2637
1.29,302,3.2637
1.29,302,3.2637
1.29,302,3.2638
1.29,302,3.2638
1.29,302,3.2639
1.29,302,3.2639
1.29,302,3.2640
1.29,302,3.2640
1.29,302,3.2641
1.29,302,3.2641
1.29,302,3.2641
1.29,303,3.2642
1.29,303,3.2642
1.29,303,3.2643
1.29,302,3.2643
1.29,302,3.2644
1.29,302,3.2644
1.29,302,3.2644
1.29,302,3.2645
1.29,302,3.2645
1.29,301,3.2645
1.29,301,3.2646
1.29,302,3.2646
1.29,302,3.2647
1.29,303,3.2648
1.29,303,3.2648
1.29,303,3.2648
1.29,303,3.2649
1.29,303,3.2649
1.29,303,3.2650
1.29,303,3.2650
1.29,303,3.2650
1.29,303,3.2651
1.29,304,3.2651
1.29,304,3.2651
1.29,303,3.2652
1.29,303,3.2652
1.29,302,3.2653
1.29,302,3.2653
1.29,301,3.2653
1.29,302,3.2654
1.29,302,3.2655
1.29,302,3.2655
1.29,303,3.2655
1.29,303,3.2656
1.29,302,3.2656
1.29,302,3.2656
1.29,301,3.2657
1.29,301,3.2657
1.29,302,3.2658
1.29,302,3.2658
1.29,302,3.2659
1.29,302,3.2659
1.29,302,3.2659
1.29,302,3.2660
1.29,302,3.2660
1.29,301,3.2661
1.29,301,3.2661
1.29,301,3.2662
1.29,302,3.2662
1.29,302,3.2662
1.29,302,3.2663
1.29,302,3.2663
1.29,302,3.2664
1.29,302,3.2664
1.29,302,3.2664
1.29,303,3.2665
1.29,303,3.2665
1.29,303,3.2665
1.29,303,3.2666
1.29,303,3.2666
1.29,303,3.2667
1.29,303,3.2667
1.29,303,3.2668
1.29,302,3.2668
1.29,302,3.2668
1.29,302,3.2669
1.29,303,3.2669
1.29,303,3.2669
1.29,303,3.2670
1.29,302,3.2671
1.29,302,3.2671
1.29,302,3.2671
1.29,302,3.2672
1.29,302,3.2672
1.29,302,3.2672
1.29,302,3.2673
1.29,302,3.2673
1.29,302,3.2674
1.29,302,3.2674
1.29,302,3.2675
1.29,302,3.2675
1.29,302,3.2675
1.29,302,3.2676
1.29,302,3.2676
1.29,302,3.2677
1.29,302,3.2677
1.29,302,3.2677
1.29,302,3.2678
1.29,302,3.2678
1.29,302,3.2679
1.29,302,3.2679
1.29,302,3.2680
1.29,302,3.2680
1.29,302,3.2680
1.29,302,3.2681
1.29,302,3.2681
1.29,302,3.2681
1.29,302,3.2682
1.29,302,3.2682
1.29,302,3.2683
1.29,303,3.2683
1.29,303,3.2683
1.29,303,3.2684
1.29,302,3.2684
1.29,302,3.2685
1.29,302,3.2685
1.29,302,3.2686
1.29,302,3.2686
1.29,302,3.2686
1.29,302,3.2687
1.29,302,3.2687
1.29,302,3.2688
1.29,302,3.2688
1.29,302,3.2688
1.29,302,3.2689
1.29,302,3.2689
1.29,302,3.2690
1.29,302,3.2690
1.29,303,3.2691
1.29,303,3.2691
1.29,302,3.2691
1.29,302,3.2692
1.29,302,3.2692
1.29,302,3.2692
1.29,302,3.2693
1.29,302,3.2693
1.29,302,3.2694
1.29,302,3.2694
1.29,302,3.2694
1.29,302,3.2695
1.29,302,3.2695
1.29,302,3.2696
1.29,302,3.2696
1.29,302,3.2696
1.29,302,3.2697
1.29,302,3.2697
1.29,302,3.2698
1.29,302,3.2698
1.29,302,3.2699
1.29,302,3.2699
1.29,302,3.2700
1.29,303,3.2700
1.29,303,3.2700
1.29,302,3.2701
1.29,302,3.2701
1.29,302,3.2702
1.29,303,3.2702
1.29,303,3.2702
1.29,302,3.2703
1.29,302,3.2703
1.29,302,3.2703
1.29,303,3.2704
1.29,303,3.2704
1.29,303,3.2705
1.29,303,3.2705
1.29,303,3.2705
1.29,303,3.2706
1.29,303,3.2706
1.29,303,3.2707
1.29,303,3.2707
1.29,303,3.2708
1.29,303,3.2708
1.29,303,3.2709
1.29,303,3.2709
1.29,302,3.2709
1.29,302,3.2710
1.29,302,3.2710
1.29,302,3.2711
1.29,302,3.2711
1.29,302,3.2711
1.29,302,3.2712
1.29,302,3.2712
1.29,302,3.2712
1.29,302,3.2713
1.29,302,3.2713
1.29,302,3.2714
1.29,302,3.2714
1.29,302,3.2715
1.29,302,3.2715
1.29,302,3.2715
1.29,302,3.2716
1.29,302,3.2716
1.29,302,3.2716
1.29,302,3.2717
1.29,302,3.2717
1.29,303,3.2718
1.29,303,3.2718
1.29,302,3.2719
1.29,302,3.2719
1.29,302,3.2719
1.29,302,3.2720
1.29,302,3.2720
1.29,302,3.2721
1.29,302,3.2721
1.29,302,3.2722
1.29,302,3.2722
1.29,302,3.2722
1.29,302,3.2723
1.29,302,3.2723
1.29,302,3.2724
1.29,302,3.2724
1.29,302,3.2724
1.29,302,3.2725
1.29,302,3.2725
1.29,302,3.2725
1.29,302,3.2726
1.29,302,3.2727
1.29,302,3.2727
1.29,302,3.2727
1.29,302,3.2728
1.29,302,3.2728
1.29,302,3.2729
1.29,302,3.2729
1.29,302,3.2729
1.29,302,3.2730
1.29,302,3.2730
1.29,302,3.2731
1.29,302,3.2731
1.29,302,3.2731
1.29,302,3.2732
1.29,302,3.2732
1.29,302,3.2732
1.29,302,3.2733
1.29,302,3.2733
1.29,302,3.2734
1.29,302,3.2734
1.29,302,3.2735
1.29,302,3.2735
1.29,302,3.2735
1.29,302,3.2736
1.29,302,3.2736
1.29,302,3.2737
1.29,302,3.2737
1.29,302,3.2738
1.29,302,3.2738
1.29,302,3.2739
1.29,302,3.2739
1.29,302,3.2739
1.29,302,3.2740
1.29,302,3.2740
1.29,302,3.2740
1.29,302,3.2741
1.29,302,3.2741
1.29,302,3.2742
1.29,302,3.2742
1.29,302,3.2742
1.29,302,3.2743
1.29,302,3.2743
1.29,302,3.2744
1.29,302,3.2744
1.29,302,3.2745
1.29,302,3.2745
1.29,302,3.2745
1.29,302,3.2746
1.29,302,3.2746
1.29,302,3.2747
1.29,302,3.2747
1.29,302,3.2748
1.29,302,3.2748
1.29,302,3.2748
1.29,302,3.2749
1.29,302,3.2749
1.29,302,3.2749
1.29,302,3.2750
1.29,302,3.2751
1.29,302,3.2751
1.29,302,3.2751
1.29,302,3.2752
1.29,302,3.2752
1.29,303,3.2752
1.29,303,3.2753
1.29,303,3.2753
1.29,302,3.2754
1.29,302,3.2754
1.29,303,3.2755
1.29,303,3.2755
1.29,303,3.2755
1.29,303,3.2755
1.29,302,3.2756
1.29,302,3.2756
1.29,302,3.2757
1.29,302,3.2757
1.29,302,3.2758
1.29,302,3.2758
1.29,302,3.2759
1.29,302,3.2759
1.29,302,3.2759
1.29,302,3.2760
1.29,302,3.2760
1.29,302,3.2761
1.29,302,3.2761
1.29,302,3.2762
1.29,302,3.2762
1.29,302,3.2762
1.29,302,3.2763
1.29,302,3.2763
1.29,302,3.2764
1.29,302,3.2764
1.29,302,3.2764
1.29,302,3.2765
1.29,302,3.2765
1.29,302,3.2765
1.29,302,3.2766
1.29,303,3.2766
1.29,303,3.2767
1.29,302,3.2767
1.29,302,3.2768
1.29,302,3.2768
1.29,302,3.2768
1.29,303,3.2769
1.29,303,3.2769
1.29,302,3.2770
1.29,302,3.2770
1.29,302,3.2770
1.29,302,3.2771
1.29,302,3.2771
1.29,302,3.2772
1.29,302,3.2772
1.29,302,3.2772
1.29,302,3.2773
1.29,302,3.2773
1.29,302,3.2774
1.29,302,3.2774
1.29,302,3.2775
1.29,302,3.2775
1.29,302,3.2776
1.29,302,3.2776
1.29,302,3.2776
1.29,302,3.2777
1.29,302,3.2777
1.29,302,3.2778
1.29,302,3.2778
1.29,302,3.2779
1.29,302,3.2779
1.29,302,3.2779
1.29,302,3.2780
1.29,302,3.2780
1.29,302,3.2780
1.29,302,3.2781
1.29,302,3.2781
1.29,302,3.2782
1.29,302,3.2782
1.29,302,3.2783
1.29,302,3.2783
1.29,302,3.2783
1.29,302,3.2784
1.29,302,3.2784
1.29,302,3.2785
1.29,302,3.2785
1.29,302,3.2785
1.29,302,3.2786
1.29,302,3.2786
1.29,302,3.2787
1.29,302,3.2787
1.29,302,3.2787
1.29,302,3.2788
1.29,302,3.2788
1.29,302,3.2789
1.29,302,3.2789
1.29,302,3.2790
1.29,302,3.2790
1.29,302,3.2791
1.29,302,3.2791
1.29,302,3.2792
1.29,302,3.2792
1.29,302,3.2792
1.29,302,3.2793
1.29,302,3.2793
1.29,302,3.2793
1.29,302,3.2794
1.29,302,3.2794
1.29,302,3.2795
1.29,302,3.2795
1.29,302,3.2795
1.29,302,3.2796
1.29,302,3.2796
1.29,302,3.2797
1.29,302,3.2797
1.29,302,3.2798
1.29,302,3.2798
1.29,302,3.2799
1.29,302,3.2799
1.29,302,3.2799
1.29,302,3.2800
1.29,302,3.2800
1.29,302,3.2800
1.30,302,3.2801
1.30,302,3.2801
1.30,302,3.2802
1.30,302,3.2802
1.30,302,3.2803
1.30,302,3.2803
1.30,302,3.2803
1.30,302,3.2804
1.30,302,3.2804
1.30,302,3.2805
1.30,302,3.2805
1.30,302,3.2806
1.30,302,3.2806
1.30,302,3.2806
1.30,302,3.2807
1.30,302,3.2807
1.30,302,3.2808
1.30,302,3.2808
1.30,302,3.2809
1.30,302,3.2809
1.30,302,3.2809
1.30,302,3.2810
1.30,302,3.2810
1.30,302,3.2811
1.30,302,3.2811
1.30,302,3.2812
1.30,302,3.2812
1.30,302,3.2812
1.30,302,3.2813
1.30,302,3.2813
1.30,302,3.2813
1.30,302,3.2814
1.30,302,3.2814
1.30,302,3.2815
1.30,302,3.2815
1.30,302,3.2816
1.30,302,3.2816
1.30,302,3.2816
1.30,302,3.2817
1.30,302,3.2817
1.30,302,3.2818
1.30,302,3.2818
1.30,302,3.2819
1.30,302,3.2819
1.30,302,3.2820
1.30,302,3.2820
1.30,302,3.2820
1.30,302,3.2821
1.30,303,3.2821
1.30,303,3.2822
1.30,302,3.2822
1.30,302,3.2823
1.30,302,3.2823
1.30,302,3.2823
1.30,302,3.2824
1.30,302,3.2824
1.30,302,3.2825
1.30,302,3.2825
1.30,302,3.2826
1.30,302,3.2826
1.30,302,3.2827
1.30,302,3.2827
1.30,302,3.2827
1.30,302,3.2828
1.30,302,3.2828
1.30,302,3.2828
1.30,302,3.2829
1.30,302,3.2829
1.30,302,3.2830
1.30,302,3.2830
1.30,302,3.2831
1.30,302,3.2831
1.30,302,3.2831
1.30,302,3.2832
1.30,302,3.2832
1.30,302,3.2833
1.30,302,3.2833
1.30,302,3.2833
1.30,302,3.2834
1.30,302,3.2834
1.30,302,3.2835
1.30,302,3.2835
1.30,302,3.2836
